event_id,sport_key,sport_title,commence_time,home_team,away_team,bookmaker_key,bookmaker_title,bookmaker_last_update,market_key,market_last_update,selection,decimal_odds
26634922d3f78c146440816023e40de8,soccer_fifa_world_cup,FIFA World Cup,2026-06-13T19:00:00Z,Qatar,Switzerland,betonlineag,BetOnline.ag,2026-06-10T03:16:21Z,h2h,2026-06-10T03:16:21Z,Switzerland,1.22
26634922d3f78c146440816023e40de8,soccer_fifa_world_cup,FIFA World Cup,2026-06-13T19:00:00Z,Qatar,Switzerland,betonlineag,BetOnline.ag,2026-06-10T03:16:21Z,h2h,2026-06-10T03:16:21Z,Draw,7.05
26634922d3f78c146440816023e40de8,soccer_fifa_world_cup,FIFA World Cup,2026-06-13T19:00:00Z,Qatar,Switzerland,betmgm,BetMGM,2026-06-10T03:16:40Z,h2h,2026-06-10T03:16:40Z,Qatar,13.0
26634922d3f78c146440816023e40de8,soccer_fifa_world_cup,FIFA World Cup,2026-06-13T19:00:00Z,Qatar,Switzerland,betmgm,BetMGM,2026-06-10T03:16:40Z,h2h,2026-06-10T03:16:40Z,Switzerland,1.22
26634922d3f78c146440816023e40de8,soccer_fifa_world_cup,FIFA World Cup,2026-06-13T19:00:00Z,Qatar,Switzerland,betmgm,BetMGM,2026-06-10T03:16:40Z,h2h,2026-06-10T03:16:40Z,Draw,6.5
26634922d3f78c146440816023e40de8,soccer_fifa_world_cup,FIFA World Cup,2026-06-13T19:00:00Z,Qatar,Switzerland,fanduel,FanDuel,2026-06-10T03:15:25Z,h2h,2026-06-10T03:15:25Z,Qatar,14.0
26634922d3f78c146440816023e40de8,soccer_fifa_world_cup,FIFA World Cup,2026-06-13T19:00:00Z,Qatar,Switzerland,fanduel,FanDuel,2026-06-10T03:15:25Z,h2h,2026-06-10T03:15:25Z,Switzerland,1.2
26634922d3f78c146440816023e40de8,soccer_fifa_world_cup,FIFA World Cup,2026-06-13T19:00:00Z,Qatar,Switzerland,fanduel,FanDuel,2026-06-10T03:15:25Z,h2h,2026-06-10T03:15:25Z,Draw,6.5
26634922d3f78c146440816023e40de8,soccer_fifa_world_cup,FIFA World Cup,2026-06-13T19:00:00Z,Qatar,Switzerland,bovada,Bovada,2026-06-10T03:15:47Z,h2h,2026-06-10T03:15:47Z,Qatar,12.0
26634922d3f78c146440816023e40de8,soccer_fifa_world_cup,FIFA World Cup,2026-06-13T19:00:00Z,Qatar,Switzerland,bovada,Bovada,2026-06-10T03:15:47Z,h2h,2026-06-10T03:15:47Z,Switzerland,1.22
26634922d3f78c146440816023e40de8,soccer_fifa_world_cup,FIFA World Cup,2026-06-13T19:00:00Z,Qatar,Switzerland,bovada,Bovada,2026-06-10T03:15:47Z,h2h,2026-06-10T03:15:47Z,Draw,6.5
26634922d3f78c146440816023e40de8,soccer_fifa_world_cup,FIFA World Cup,2026-06-13T19:00:00Z,Qatar,Switzerland,mybookieag,MyBookie.ag,2026-06-10T03:16:04Z,h2h,2026-06-10T03:16:04Z,Qatar,12.0
26634922d3f78c146440816023e40de8,soccer_fifa_world_cup,FIFA World Cup,2026-06-13T19:00:00Z,Qatar,Switzerland,mybookieag,MyBookie.ag,2026-06-10T03:16:04Z,h2h,2026-06-10T03:16:04Z,Switzerland,1.21
26634922d3f78c146440816023e40de8,soccer_fifa_world_cup,FIFA World Cup,2026-06-13T19:00:00Z,Qatar,Switzerland,mybookieag,MyBookie.ag,2026-06-10T03:16:04Z,h2h,2026-06-10T03:16:04Z,Draw,6.0
26634922d3f78c146440816023e40de8,soccer_fifa_world_cup,FIFA World Cup,2026-06-13T19:00:00Z,Qatar,Switzerland,draftkings,DraftKings,2026-06-10T03:16:39Z,h2h,2026-06-10T03:16:38Z,Qatar,12.0
26634922d3f78c146440816023e40de8,soccer_fifa_world_cup,FIFA World Cup,2026-06-13T19:00:00Z,Qatar,Switzerland,draftkings,DraftKings,2026-06-10T03:16:39Z,h2h,2026-06-10T03:16:38Z,Switzerland,1.24
